k auc f1
--------------------run1-----------------
68 0.5778145695364238 0.358974358974359
69 0.5794277466462897 0.358974358974359
70 0.5773475972151468 0.358974358974359
71 0.5752674477840041 0.37179487179487186
72 0.5819748683987094 0.37179487179487186
73 0.575776872134488 0.37179487179487186
74 0.5753523518424181 0.358974358974359
75 0.5745033112582781 0.37179487179487186
76 0.5748429274919341 0.358974358974359
77 0.5688147393445406 0.358974358974359
78 0.5698760400747156 0.358974358974359
79 0.5674562744099167 0.37179487179487186
80 0.5685175751400917 0.37179487179487186
81 0.5603243335031415 0.38461538461538464
82 0.5580743759551706 0.38461538461538464
83 0.5583715401596197 0.3974358974358974
84 0.5564611988453048 0.41025641025641024
85 0.5559517744948208 0.41025641025641024
86 0.5564611988453049 0.41025641025641024
87 0.5524707080998472 0.41025641025641024
88 0.554678213618611 0.3974358974358974
89 0.5562913907284768 0.3974358974358974
90 0.5478009848870776 0.3974358974358974
91 0.5396926473085413 0.3974358974358974
92 0.5402020716590253 0.38461538461538464
93 0.5345134997452878 0.3974358974358974
94 0.5356597045338767 0.3974358974358974
95 0.5378672100526405 0.3974358974358974
96 0.5312022414671421 0.3974358974358974
97 0.5272117507216845 0.41025641025641024
98 0.5302682968245882 0.41025641025641024
99 0.5258532857870606 0.41025641025641024
100 0.5233486160638479 0.3974358974358974
101 0.5163440312446935 0.3974358974358974
102 0.5163440312446935 0.41025641025641024
103 0.5123959925284429 0.3974358974358974
104 0.5129478689081338 0.3974358974358974
105 0.5123959925284428 0.38461538461538464
106 0.510485651214128 0.41025641025641024
107 0.5073442010528103 0.41025641025641024
108 0.5093818984547461 0.3974358974358974
109 0.5069196807607403 0.3974358974358974
110 0.5066225165562914 0.3974358974358974
111 0.5079809814909153 0.3974358974358974
112 0.511929020207166 0.3974358974358974
113 0.5152827305145187 0.38461538461538464
114 0.511716760061131 0.38461538461538464
115 0.5147733061640346 0.3974358974358974
Best-K=8 0.7043640686024792 0.5256410256410257 

